id,cap,url,background
314294,An elephant standing in the middle of a rocky environment.,http://images.cocodataset.org/val2017/000000314294.jpg,"['middle', 'environment', 'standing']"
314294,An elephant is alone in a wooded enclosure.,http://images.cocodataset.org/val2017/000000314294.jpg,['enclosure']
314294,An elephant standing in a shaded cleaning in a wooded area.,http://images.cocodataset.org/val2017/000000314294.jpg,"['cleaning', 'area', 'standing']"
314294,An elephant walks alone past some big rocks boulders in an open field,http://images.cocodataset.org/val2017/000000314294.jpg,"['field', 'boulder', 'walk', 'rock']"
233771,A black and white image with a colored british flag umbrella,http://images.cocodataset.org/val2017/000000233771.jpg,['flag']
233771,A lady in a crowd holding an umbrella with a British flag design.,http://images.cocodataset.org/val2017/000000233771.jpg,"['crowd', 'flag', 'design']"
233771,"Color corrected photograph of a person carrying a red, white and blue umbrella.",http://images.cocodataset.org/val2017/000000233771.jpg,"['color', 'photograph']"
233771,A colorful umbrella in the center of a black and white picture of a busy city side walk.,http://images.cocodataset.org/val2017/000000233771.jpg,"['city', 'walk', 'picture', 'side', 'center']"
233771,A group of people walking on the street in a city.,http://images.cocodataset.org/val2017/000000233771.jpg,"['street', 'city']"
475779,There is an elephant standing near a tree.,http://images.cocodataset.org/val2017/000000475779.jpg,"['tree', 'standing']"
475779,An elephant in a grassy field with trees,http://images.cocodataset.org/val2017/000000475779.jpg,"['field', 'tree']"
475779,A large tusked elephant walking in a wooded area.,http://images.cocodataset.org/val2017/000000475779.jpg,"['walking', 'area']"
475779,An elephant is walking through the green shrubs.,http://images.cocodataset.org/val2017/000000475779.jpg,['shrub']
475779,An adorable elephant walking through a grass covered forest.,http://images.cocodataset.org/val2017/000000475779.jpg,['grass']
301867,THERE ARE WOMEN THAT ARE LAUGHING UNDER THE UMBRELLA,http://images.cocodataset.org/val2017/000000301867.jpg,[]
301867,Three teenage girls hover under an umbrella while they talk and laugh.,http://images.cocodataset.org/val2017/000000301867.jpg,"['laugh', 'hover']"
301867,three people standing near one another with an umbrella,http://images.cocodataset.org/val2017/000000301867.jpg,[]
301867,Three girls walking down the sidewalk under a sun umbrella.,http://images.cocodataset.org/val2017/000000301867.jpg,"['sun', 'sidewalk']"
301867,Three young women smile brightly together under a large umbrella.,http://images.cocodataset.org/val2017/000000301867.jpg,[]
312421,Several middle eastern looking stickers decorate a black briefcase.,http://images.cocodataset.org/val2017/000000312421.jpg,"['sticker', 'briefcase']"
312421,Suitcase with stickers outside on table in city.,http://images.cocodataset.org/val2017/000000312421.jpg,"['sticker', 'table', 'city']"
312421,a luggage bag on top of a table ,http://images.cocodataset.org/val2017/000000312421.jpg,"['luggage', 'top', 'table']"
312421,A briefcase with decorated with stickers placed on a table.,http://images.cocodataset.org/val2017/000000312421.jpg,"['sticker', 'briefcase', 'table']"
312421,A lunch box of some sorts is placed on the table. ,http://images.cocodataset.org/val2017/000000312421.jpg,"['table', 'box', 'lunch']"
185250,A woman standing next to a  brown and white dog.,http://images.cocodataset.org/val2017/000000185250.jpg,['brown']
185250,a man watches as a dig looks at a toy in the air ,http://images.cocodataset.org/val2017/000000185250.jpg,"['air', 'dig']"
185250,A man standing in a grass field with a dog in front of him and frisbee type toys thrown in the air.,http://images.cocodataset.org/val2017/000000185250.jpg,"['field', 'type', 'grass', 'air', 'front']"
185250,A man watches as a dog prepares to jump for a frisbee.,http://images.cocodataset.org/val2017/000000185250.jpg,[]
185250,"Frisbee in the air, a dog squatting looking up at it, and a man standing behind the dog watching it, on the grass with a tree.",http://images.cocodataset.org/val2017/000000185250.jpg,"['air', 'tree', 'grass']"
356427,A man standing next to train tracks with bags of luggage.,http://images.cocodataset.org/val2017/000000356427.jpg,"['track', 'luggage']"
356427,A man standing next to luggage on a railway platform.,http://images.cocodataset.org/val2017/000000356427.jpg,"['railway', 'platform']"
356427,A man standing at a train station near a pile of luggage,http://images.cocodataset.org/val2017/000000356427.jpg,"['luggage', 'station', 'pile', 'train']"
356427,A man stands at a train station with lots of luggage,http://images.cocodataset.org/val2017/000000356427.jpg,"['luggage', 'station', 'lot', 'train']"
356427,A young man standing with luggage next to the tracks,http://images.cocodataset.org/val2017/000000356427.jpg,"['luggage', 'track']"
572517,a polar bear following a big winged bird,http://images.cocodataset.org/val2017/000000572517.jpg,['winged']
572517,a large bear landing a large polar bear is in the background preparing to drink from the water ,http://images.cocodataset.org/val2017/000000572517.jpg,"['background', 'water']"
572517,A polar bear and a bird near a small pond.,http://images.cocodataset.org/val2017/000000572517.jpg,['pond']
572517,A bird sitting in front of the water with a bear on the other side.,http://images.cocodataset.org/val2017/000000572517.jpg,"['side', 'front', 'water']"
572517,"A Polar Bear walks toward water, while a large bird lands on the opposite bank.",http://images.cocodataset.org/val2017/000000572517.jpg,"['bank', 'water', 'walk']"
270244,A zebra all by itself in the green forest.,http://images.cocodataset.org/val2017/000000270244.jpg,['forest']
270244,A zebra standing in a field of grass outside.,http://images.cocodataset.org/val2017/000000270244.jpg,"['field', 'standing', 'grass']"
270244,A zebra standing in a grassy field by a woods.,http://images.cocodataset.org/val2017/000000270244.jpg,"['field', 'wood', 'standing']"
270244,A zebra stands in high grass in wooded area.,http://images.cocodataset.org/val2017/000000270244.jpg,"['area', 'grass']"
270244,A half zebra hybrid is standing in tall grass.,http://images.cocodataset.org/val2017/000000270244.jpg,"['hybrid', 'grass']"
516316,An antilope is eating grass in between two zebra.,http://images.cocodataset.org/val2017/000000516316.jpg,"['antilope', 'grass']"
516316,Several zebras eat the green grass in the pasture.,http://images.cocodataset.org/val2017/000000516316.jpg,"['pasture', 'grass']"
516316,Two zebras and another animal grazing in the grass.,http://images.cocodataset.org/val2017/000000516316.jpg,"['grazing', 'animal', 'grass']"
516316,Three zebra in the middle of a field with a body of water in the distance.,http://images.cocodataset.org/val2017/000000516316.jpg,"['distance', 'field', 'body', 'water', 'middle']"
516316,Three Zebra's eating grass as they walk. ,http://images.cocodataset.org/val2017/000000516316.jpg,['grass']
125211,A zebra standing on top of a grass covered field.,http://images.cocodataset.org/val2017/000000125211.jpg,"['field', 'top', 'grass']"
125211,there is a very beautiful zebra that is standing in the shade,http://images.cocodataset.org/val2017/000000125211.jpg,['shade']
125211,A zebra showing the left side of itself on a field.,http://images.cocodataset.org/val2017/000000125211.jpg,"['field', 'side']"
125211,A zebra is standing in an open field.,http://images.cocodataset.org/val2017/000000125211.jpg,['field']
125211,a large zebra standing next to a tree,http://images.cocodataset.org/val2017/000000125211.jpg,['tree']
562121,Two zebras fighting in a cloud of dust,http://images.cocodataset.org/val2017/000000562121.jpg,"['cloud', 'dust']"
562121,Two zebras fighting in a open area with green bushes.,http://images.cocodataset.org/val2017/000000562121.jpg,"['bush', 'area']"
562121,Two zebras are battling each other on hind legs.,http://images.cocodataset.org/val2017/000000562121.jpg,"['hind', 'leg']"
562121,Two zebra having a fight on top of a dry grass field.,http://images.cocodataset.org/val2017/000000562121.jpg,"['field', 'grass', 'top', 'fight']"
562121,Two zebras in a jungle area fighting in a dirt area.,http://images.cocodataset.org/val2017/000000562121.jpg,"['dirt', 'area']"
360661,A couple of jockey's riding the horses through the beach.,http://images.cocodataset.org/val2017/000000360661.jpg,"['beach', 'couple', 'jockey']"
360661,Jockeys races horses on the beach on a clear day.,http://images.cocodataset.org/val2017/000000360661.jpg,"['beach', 'race', 'day', 'jockey']"
360661,Jockeys on horses race on an ocean beach.,http://images.cocodataset.org/val2017/000000360661.jpg,"['beach', 'race', 'jockey', 'ocean']"
360661,People riding on horses as the run on a beach. ,http://images.cocodataset.org/val2017/000000360661.jpg,"['beach', 'run']"
360661,three people riding horses on a beach ,http://images.cocodataset.org/val2017/000000360661.jpg,['beach']
16228,There is a white horse pulling a trolley behind it.,http://images.cocodataset.org/val2017/000000016228.jpg,['trolley']
16228,A horse pulling a wagon with a conductor down the road. ,http://images.cocodataset.org/val2017/000000016228.jpg,"['road', 'conductor', 'wagon']"
16228,A large white horse pulling a trolley car down the street. ,http://images.cocodataset.org/val2017/000000016228.jpg,"['car', 'trolley', 'street']"
16228,A trolley that is being pulled by a white horse.,http://images.cocodataset.org/val2017/000000016228.jpg,['trolley']
16228,A horse pulling a trolley carriage with a man on it,http://images.cocodataset.org/val2017/000000016228.jpg,['carriage']
382088,A big and white horse in a dirt cage. ,http://images.cocodataset.org/val2017/000000382088.jpg,"['dirt', 'cage']"
382088,A white horse is standing near a riding field.,http://images.cocodataset.org/val2017/000000382088.jpg,"['riding', 'field']"
382088,a white horse that is standing next to a fence,http://images.cocodataset.org/val2017/000000382088.jpg,['fence']
382088,A white horse standing in a corral looking on.,http://images.cocodataset.org/val2017/000000382088.jpg,['standing']
382088,A white horse standing on top of a dirt field.,http://images.cocodataset.org/val2017/000000382088.jpg,"['field', 'dirt', 'top']"
266409,A man in a blue coat skiing through a snowy field. ,http://images.cocodataset.org/val2017/000000266409.jpg,"['field', 'coat']"
266409,A person riding skis on top of a snow covered slope.,http://images.cocodataset.org/val2017/000000266409.jpg,"['ski', 'top', 'snow', 'slope']"
266409,The person is standing in the deep snow. The trees are covered with snow.,http://images.cocodataset.org/val2017/000000266409.jpg,"['snow', 'tree']"
266409,A man walking on his skis in the snow with snow covered trees in the background.,http://images.cocodataset.org/val2017/000000266409.jpg,"['tree', 'ski', 'snow', 'background']"
266409,A man that has ski's and is standing in the snow.,http://images.cocodataset.org/val2017/000000266409.jpg,['snow']
430961,A baseball player preparing to throw a pitch during a game.,http://images.cocodataset.org/val2017/000000430961.jpg,"['pitch', 'game', 'baseball']"
430961,A man that is standing in the dirt with a glove.,http://images.cocodataset.org/val2017/000000430961.jpg,"['dirt', 'glove']"
430961,A baseball player lunges and reaches back with the ball.,http://images.cocodataset.org/val2017/000000430961.jpg,"['baseball', 'ball', 'lunge']"
430961,A baseball player pitching a baseball on top of a field.,http://images.cocodataset.org/val2017/000000430961.jpg,"['field', 'top', 'baseball']"
430961,A man in a Rays uniform is throwing a baseball,http://images.cocodataset.org/val2017/000000430961.jpg,"['baseball', 'uniform']"
80671,A person is trying to ski down a snowy slope.,http://images.cocodataset.org/val2017/000000080671.jpg,"['snowy', 'slope']"
80671,The woman is learning how to ski on the snow.,http://images.cocodataset.org/val2017/000000080671.jpg,['snow']
80671,A child is bent over on skis in the snow.,http://images.cocodataset.org/val2017/000000080671.jpg,"['ski', 'snow']"
80671,someone that has some skiies on in the snow,http://images.cocodataset.org/val2017/000000080671.jpg,"['skiies', 'snow']"
